,game,model,experiment,episode,metric,value
4876,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_3,Episode Parsing Error Share,0.0
4877,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_3,Episode Accepted Moves per Error,4.333333333333333
4878,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_3,Percentage Completed,0.826086956521739
4879,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_3,Main Score,19.177018633540367
4880,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Aborted,1.0
4881,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Lose,0.0
4882,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Success,0.0
4883,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Request Count,15.0
4884,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Parsed Request Count,15.0
4885,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Violated Request Count,0.0
4886,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Request Success Ratio,1.0
4887,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Episode Speed,0.0
4888,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Draw,0.0
4889,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Episode Efficiency,0.8
4890,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Episode Reprompt Efficiency,0.0
4891,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Episode Accuracy,0.8461538461538461
4892,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Episode Parsing Error Share,0.0
4893,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Episode Accepted Moves per Error,4.0
4894,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Percentage Completed,0.6521739130434783
4895,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_4,Main Score,22.073578595317727
4896,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Aborted,0.0
4897,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Lose,0.0
4898,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Success,1.0
4899,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Request Count,31.0
4900,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Parsed Request Count,31.0
4901,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Violated Request Count,0.0
4902,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Request Success Ratio,1.0
4903,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Episode Speed,0.8260869565217391
4904,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Draw,0.0
4905,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Episode Efficiency,0.7096774193548387
4906,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Episode Reprompt Efficiency,0.9375
4907,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Episode Accuracy,0.782608695652174
4908,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Episode Parsing Error Share,0.0
4909,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Episode Accepted Moves per Error,2.4444444444444446
4910,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Percentage Completed,1.0
4911,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_1,Main Score,57.0827489481066
4912,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Aborted,1.0
4913,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Lose,0.0
4914,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Success,0.0
4915,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Request Count,19.0
4916,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Parsed Request Count,19.0
4917,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Violated Request Count,0.0
4918,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Request Success Ratio,1.0
4919,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Episode Speed,0.0
4920,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Draw,0.0
4921,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Episode Efficiency,0.8421052631578947
4922,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Episode Reprompt Efficiency,0.0
4923,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Episode Accuracy,0.8823529411764706
4924,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Episode Parsing Error Share,0.0
4925,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Episode Accepted Moves per Error,5.333333333333333
4926,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Percentage Completed,0.8260869565217391
4927,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,0_single_player_True_True_True_2,episode_0,Main Score,30.690537084398972
4928,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Aborted,1.0
4929,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Lose,0.0
4930,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Success,0.0
4931,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Request Count,4.0
4932,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Parsed Request Count,4.0
4933,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Violated Request Count,0.0
4934,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Request Success Ratio,1.0
4935,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Episode Speed,0.0
4936,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Draw,0.0
4937,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Episode Efficiency,0.25
4938,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Episode Reprompt Efficiency,0.0
4939,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Episode Accuracy,0.5
4940,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Episode Parsing Error Share,0.0
4941,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Episode Accepted Moves per Error,0.3333333333333333
4942,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Percentage Completed,0.0
4943,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_2,Main Score,0.0
4944,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Aborted,1.0
4945,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Lose,0.0
4946,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Success,0.0
4947,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Request Count,18.0
4948,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Parsed Request Count,18.0
4949,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Violated Request Count,0.0
4950,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Request Success Ratio,1.0
4951,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Episode Speed,0.0
4952,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Draw,0.0
4953,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Episode Efficiency,0.5555555555555556
4954,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Episode Reprompt Efficiency,0.5
4955,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Episode Accuracy,0.8181818181818182
4956,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Episode Parsing Error Share,0.0
4957,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Episode Accepted Moves per Error,1.25
4958,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Percentage Completed,0.5217391304347826
4959,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_3,Main Score,11.857707509881424
4960,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Aborted,1.0
4961,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Lose,0.0
4962,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Success,0.0
4963,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Request Count,25.0
4964,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Parsed Request Count,25.0
4965,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Violated Request Count,0.0
4966,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Request Success Ratio,1.0
4967,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Episode Speed,0.0
4968,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Draw,0.0
4969,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Episode Efficiency,0.72
4970,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Episode Reprompt Efficiency,0.3333333333333333
4971,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Episode Accuracy,0.7368421052631579
4972,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Episode Parsing Error Share,0.0
4973,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Episode Accepted Moves per Error,2.5714285714285716
4974,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Percentage Completed,0.9782608695652174
4975,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_4,Main Score,25.949656750572082
4976,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Aborted,1.0
4977,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Lose,0.0
4978,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Success,0.0
4979,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Request Count,3.0
4980,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Parsed Request Count,1.0
4981,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Violated Request Count,2.0
4982,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Request Success Ratio,0.3333333333333333
4983,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Episode Speed,0.0
4984,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Draw,0.0
4985,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Episode Efficiency,0.0
4986,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Episode Reprompt Efficiency,0.0
4987,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Episode Accuracy,0.0
4988,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Episode Parsing Error Share,0.6666666666666666
4989,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Episode Accepted Moves per Error,0.0
4990,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Percentage Completed,0.0
4991,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_1,Main Score,0.0
4992,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Aborted,1.0
4993,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Lose,0.0
4994,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Success,0.0
4995,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Request Count,8.0
4996,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Parsed Request Count,8.0
4997,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Violated Request Count,0.0
4998,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Request Success Ratio,1.0
4999,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Episode Speed,0.0
5000,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Draw,0.0
5001,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Episode Efficiency,0.625
5002,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Episode Reprompt Efficiency,0.0
5003,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Episode Accuracy,0.6666666666666666
5004,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Episode Parsing Error Share,0.0
5005,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Episode Accepted Moves per Error,1.6666666666666667
5006,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Percentage Completed,0.45652173913043476
5007,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,5_single_player_False_True_False_2,episode_0,Main Score,9.51086956521739
5008,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Aborted,1.0
5009,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Lose,0.0
5010,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Success,0.0
5011,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Request Count,3.0
5012,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Parsed Request Count,3.0
5013,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Violated Request Count,0.0
5014,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Request Success Ratio,1.0
5015,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Episode Speed,0.0
5016,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Draw,0.0
5017,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Episode Efficiency,0.0
5018,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Episode Reprompt Efficiency,0.0
5019,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Episode Accuracy,0.0
5020,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Episode Parsing Error Share,0.0
5021,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Episode Accepted Moves per Error,0.0
5022,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Percentage Completed,0.0
5023,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_2,Main Score,0.0
5024,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Aborted,1.0
5025,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Lose,0.0
5026,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Success,0.0
5027,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Request Count,3.0
5028,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Parsed Request Count,1.0
5029,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Violated Request Count,2.0
5030,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Request Success Ratio,0.3333333333333333
5031,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Episode Speed,0.0
5032,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Draw,0.0
5033,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Episode Efficiency,0.0
5034,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Episode Reprompt Efficiency,0.0
5035,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Episode Accuracy,0.0
5036,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Episode Parsing Error Share,0.6666666666666666
5037,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Episode Accepted Moves per Error,0.0
5038,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Percentage Completed,0.0
5039,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_3,Main Score,0.0
5040,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Aborted,1.0
5041,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Lose,0.0
5042,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Success,0.0
5043,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Request Count,9.0
5044,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Parsed Request Count,9.0
5045,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Violated Request Count,0.0
5046,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Request Success Ratio,1.0
5047,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Episode Speed,0.0
5048,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Draw,0.0
5049,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Episode Efficiency,0.6666666666666666
5050,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Episode Reprompt Efficiency,0.0
5051,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Episode Accuracy,0.8571428571428571
5052,ludo,gpt-3.5-turbo-1106-t0.0--gpt-3.5-turbo-1106-t0.0,4_single_player_False_True_True_2,episode_4,Episode Parsing Error Share,0.0
